

*******************************************************************************
Ephemeris / WWW_USER Tue Apr 14 10:13:30 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Artemis II (spacecraft) (-1024) {source: Artemis_II_merged}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 01:58:33.0000 TDB
Stop  time      : A.D. 2026-Apr-10 23:54:22.0000 TDB
Step-size       : 15 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260413.p260710
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-APR-13. PREDICTS-> 2026-JUL-09
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2461137.676076389, A.D. 2026-Apr-07 04:13:33.0000, -1.334196423827534E+05, -3.826088652026156E+05, -3.717671664640697E+04,  1.213455973086080E-01,  4.449251404086917E-01, -2.554567501087640E-02,
2461137.686493055, A.D. 2026-Apr-07 04:28:33.0000, -1.333062032944572E+05, -3.822084163636749E+05, -3.719944075048319E+04,  1.306254774046357E-01,  4.449583152848753E-01, -2.495754390030647E-02,
2461137.696909722, A.D. 2026-Apr-07 04:43:33.0000, -1.331847134702454E+05, -3.818079420919938E+05, -3.722164906501328E+04,  1.392485231182562E-01,  4.449850980571367E-01, -2.439889460653683E-02,
2461137.707326389, A.D. 2026-Apr-07 04:58:33.0000, -1.330557320604861E+05, -3.814074396925294E+05, -3.724336662482581E+04,  1.472842478248245E-01,  4.450233757442578E-01, -2.386647291539604E-02,
2461137.717743055, A.D. 2026-Apr-07 05:13:33.0000, -1.329197597582299E+05, -3.810068925634939E+05, -3.726461573196406E+04,  1.547932723018730E-01,  4.450863766653067E-01, -2.335744893181096E-02,
2461137.728159722, A.D. 2026-Apr-07 05:28:33.0000, -1.327772462153576E+05, -3.806062738674367E+05, -3.728541630877592E+04,  1.618285960655052E-01,  4.451837783280558E-01, -2.286935480443716E-02,
2461137.738576389, A.D. 2026-Apr-07 05:43:33.0000, -1.326285964010870E+05, -3.802055493318212E+05, -3.730578619938277E+04,  1.684366805745977E-01,  4.453225471040823E-01, -2.240003204715893E-02,
2461137.748993055, A.D. 2026-Apr-07 05:58:33.0000, -1.324741760607520E+05, -3.798046793885721E+05, -3.732574142752422E+04,  1.746583696060497E-01,  4.455075770943114E-01, -2.194758705420519E-02,
2461137.759409722, A.D. 2026-Apr-07 06:13:33.0000, -1.323143164106482E+05, -3.794036208097130E+05, -3.734529641757652E+04,  1.805296702846723E-01,  4.457421780303599E-01, -2.151035354070985E-02,
2461137.769826389, A.D. 2026-Apr-07 06:28:33.0000, -1.321493181847171E+05, -3.790023279577923E+05, -3.736446418445703E+04,  1.860824158713842E-01,  4.460284493170011E-01, -2.108686082340519E-02,
2461137.780243055, A.D. 2026-Apr-07 06:43:33.0000, -1.319794551306755E+05, -3.786007537399483E+05, -3.738325649726173E+04,  1.913448287119674E-01,  4.463675673747536E-01, -2.067580696919036E-02,
2461137.790659722, A.D. 2026-Apr-07 06:58:33.0000, -1.318049770385701E+05, -3.781988503346537E+05, -3.740168402062161E+04,  1.963419992510791E-01,  4.467600074559571E-01, -2.027603605939576E-02,
2461137.801076389, A.D. 2026-Apr-07 07:13:33.0000, -1.316261123710270E+05, -3.777965697423860E+05, -3.741975643718307E+04,  2.010962940923046E-01,  4.472057148926744E-01, -1.988651886198098E-02,
2461137.811493055, A.D. 2026-Apr-07 07:28:33.0000, -1.314430705538295E+05, -3.773938642002881E+05, -3.743748255403011E+04,  2.056277044030322E-01,  4.477042378140187E-01, -1.950633638621313E-02,
2461137.821909722, A.D. 2026-Apr-07 07:43:33.0000, -1.312560439760994E+05, -3.769906864914031E+05, -3.745487039541744E+04,  2.099541441913050E-01,  4.482548300385114E-01, -1.913466584025691E-02,
2461137.832326389, A.D. 2026-Apr-07 07:58:33.0000, -1.310652097416266E+05, -3.765869901721079E+05, -3.747192728380210E+04,  2.140917062868876E-01,  4.488565308975024E-01, -1.877076861429833E-02,
2461137.842743055, A.D. 2026-Apr-07 08:13:33.0000, -1.308707312064031E+05, -3.761827297360150E+05, -3.748865991085206E+04,  2.180548825479001E-01,  4.495082273154223E-01, -1.841397997003633E-02,
2461137.853159722, A.D. 2026-Apr-07 08:28:33.0000, -1.306727593321343E+05, -3.757778607288294E+05, -3.750507439982839E+04,  2.218567535462141E-01,  4.502087017203826E-01, -1.806370016022205E-02,
2461137.863576389, A.D. 2026-Apr-07 08:43:33.0000, -1.304714338805210E+05, -3.753723398245347E+05, -3.752117636056313E+04,  2.255091528261776E-01,  4.509566694741030E-01, -1.771938677842064E-02,
2461137.873993055, A.D. 2026-Apr-07 08:58:33.0000, -1.302668844701272E+05, -3.749661248725328E+05, -3.753697093800041E+04,  2.290228092428689E-01,  4.517508075056653E-01, -1.738054812717513E-02,
2461137.884409722, A.D. 2026-Apr-07 09:13:33.0000, -1.300592315136515E+05, -3.745591749217670E+05, -3.755246285519077E+04,  2.324074706733922E-01,  4.525897764421439E-01, -1.704673746890922E-02,
2461137.894826389, A.D. 2026-Apr-07 09:28:33.0000, -1.298485870512413E+05, -3.741514502274328E+05, -3.756765645145529E+04,  2.356720117160758E-01,  4.534722375281125E-01, -1.671754803068981E-02,
2461137.905243055, A.D. 2026-Apr-07 09:43:33.0000, -1.296350554930947E+05, -3.737429122444023E+05, -3.758255571634322E+04,  2.388245278203798E-01,  4.543968653894785E-01, -1.639260863688050E-02,
2461137.915659722, A.D. 2026-Apr-07 09:58:33.0000, -1.294179055348658E+05, -3.733339795334372E+05, -3.759664793142601E+04,  2.346768620057384E-01,  4.593211511449543E-01, -2.055514272465264E-02,
2461137.926076389, A.D. 2026-Apr-07 10:13:33.0000, -1.291942931706604E+05, -3.729262033580323E+05, -3.760811275495066E+04,  2.449865883617846E-01,  4.563161056376500E-01, -1.565941550254304E-02,
2461137.936493055, A.D. 2026-Apr-07 10:28:33.0000, -1.289725426689769E+05, -3.725150354264391E+05, -3.762208380810777E+04,  2.478088600870712E-01,  4.573794408076924E-01, -1.536836509769582E-02,
2461137.946909722, A.D. 2026-Apr-07 10:43:33.0000, -1.287482605792192E+05, -3.721029105517617E+05, -3.763577521404982E+04,  2.505819088389073E-01,  4.584597102834780E-01, -1.505746846296238E-02,
2461137.957326389, A.D. 2026-Apr-07 10:58:33.0000, -1.285215194391991E+05, -3.716897971464299E+05, -3.764918809263699E+04,  2.532742568305441E-01,  4.595759861610487E-01, -1.474937676641000E-02,
2461137.967743055, A.D. 2026-Apr-07 11:13:33.0000, -1.282923896697923E+05, -3.712756633097449E+05, -3.766232486665306E+04,  2.558907495986482E-01,  4.607271532152035E-01, -1.444386704022702E-02,
2461137.978159722, A.D. 2026-Apr-07 11:28:33.0000, -1.280609375010205E+05, -3.708604781254086E+05, -3.767518776589843E+04,  2.584358607882228E-01,  4.619121391763163E-01, -1.414073311873310E-02,
2461137.988576389, A.D. 2026-Apr-07 11:43:33.0000, -1.278272252908642E+05, -3.704442116227665E+05, -3.768777884158472E+04,  2.609137267146592E-01,  4.631299146939200E-01, -1.383978404863692E-02,
2461137.998993055, A.D. 2026-Apr-07 11:58:33.0000, -1.275913118146903E+05, -3.700268347384328E+05, -3.770009997937163E+04,  2.633281774544388E-01,  4.643794932141946E-01, -1.354084267834074E-02,
2461138.009409722, A.D. 2026-Apr-07 12:13:33.0000, -1.273532525280634E+05, -3.696083192779006E+05, -3.771215291121627E+04,  2.656827644023059E-01,  4.656599300261779E-01, -1.324374438997300E-02,
2461138.019826389, A.D. 2026-Apr-07 12:28:33.0000, -1.271130998063122E+05, -3.691886378784082E+05, -3.772393922613023E+04,  2.679807851145485E-01,  4.669703214331310E-01, -1.294833597010689E-02,
2461138.030243055, A.D. 2026-Apr-07 12:43:33.0000, -1.268709031628638E+05, -3.687677639724712E+05, -3.773546037998346E+04,  2.702253053661728E-01,  4.683098036389532E-01, -1.265447460231578E-02,
2461138.040659722, A.D. 2026-Apr-07 12:58:33.0000, -1.266267094486922E+05, -3.683456717525308E+05, -3.774671770444427E+04,  2.724191790587114E-01,  4.696775515066891E-01, -1.236202695575961E-02,
2461138.051076389, A.D. 2026-Apr-07 13:13:33.0000, -1.263805630347661E+05, -3.679223361367553E+05, -3.775771241514466E+04,  2.745650661703124E-01,  4.710727772035695E-01, -1.207086837374419E-02,
2461138.061493055, A.D. 2026-Apr-07 13:28:33.0000, -1.261325059791736E+05, -3.674977327360078E+05, -3.776844561914993E+04,  2.766654490146161E-01,  4.724947289543190E-01, -1.178088213744394E-02,
2461138.071909722, A.D. 2026-Apr-07 13:43:33.0000, -1.258825781805814E+05, -3.670718378223031E+05, -3.777891832179591E+04,  2.787226465500509E-01,  4.739426894015317E-01, -1.149195880008802E-02,
2461138.082326389, A.D. 2026-Apr-07 13:58:33.0000, -1.256308175189264E+05, -3.666446282980123E+05, -3.778913143296924E+04,  2.807388277045799E-01,  4.754159744812742E-01, -1.120399559677115E-02,
2461138.092743055, A.D. 2026-Apr-07 14:13:33.0000, -1.253772599851313E+05, -3.662160816668390E+05, -3.779908577286518E+04,  2.827160232789284E-01,  4.769139318907022E-01, -1.091689589695860E-02,
2461138.103159722, A.D. 2026-Apr-07 14:28:33.0000, -1.251219398004512E+05, -3.657861760057688E+05, -3.780878207728613E+04,  2.846561368165936E-01,  4.784359397419319E-01, -1.063056871281745E-02,
2461138.113576389, A.D. 2026-Apr-07 14:43:33.0000, -1.248648895265695E+05, -3.653548899382851E+05, -3.781822100251901E+04,  2.865609543242466E-01,  4.799814052559053E-01, -1.034492825854111E-02,
2461138.123993055, A.D. 2026-Apr-07 14:58:33.0000, -1.246061401672287E+05, -3.649222026087070E+05, -3.782740312983024E+04,  2.884321532524500E-01,  4.815497635528052E-01, -1.005989354476863E-02,
2461138.134409722, A.D. 2026-Apr-07 15:13:33.0000, -1.243457212623568E+05, -3.644880936579556E+05, -3.783632896960904E+04,  2.902713104270152E-01,  4.831404759568614E-01, -9.775388000893143E-03,
2461138.144826389, A.D. 2026-Apr-07 15:28:33.0000, -1.240836609748728E+05, -3.640525431998645E+05, -3.784499896520370E+04,  2.920799100354743E-01,  4.847530296570336E-01, -9.491339157130241E-03,
2461138.155243055, A.D. 2026-Apr-07 15:43:33.0000, -1.238199861714381E+05, -3.636155317991080E+05, -3.785341349645777E+04,  2.938593497725392E-01,  4.863869356883839E-01, -9.207678318185253E-03,
2461138.165659722, A.D. 2026-Apr-07 15:58:33.0000, -1.235547224972111E+05, -3.631770404498792E+05, -3.786157288298903E+04,  2.956109472988140E-01,  4.880417282687127E-01, -8.924340296853239E-03,
2461138.176076389, A.D. 2026-Apr-07 16:13:33.0000, -1.232878944452987E+05, -3.627370505555979E+05, -3.786947738722413E+04,  2.973359459151699E-01,  4.897169636273114E-01, -8.641263149865741E-03,
2461138.186493055, A.D. 2026-Apr-07 16:28:33.0000, -1.230195254213264E+05, -3.622955439095504E+05, -3.787712721721322E+04,  2.990355198102210E-01,  4.914122189933808E-01, -8.358387945722329E-03,
2461138.196909722, A.D. 2026-Apr-07 16:43:33.0000, -1.227496378034856E+05, -3.618525026763672E+05, -3.788452252924239E+04,  3.007107787167331E-01,  4.931270916258801E-01, -8.075658547099240E-03,
2461138.207326389, A.D. 2026-Apr-07 16:58:33.0000, -1.224782529986395E+05, -3.614079093746385E+05, -3.789166343025539E+04,  3.023627723180144E-01,  4.948611979377667E-01, -7.793021416051205E-03,
2461138.217743055, A.D. 2026-Apr-07 17:13:33.0000, -1.222053914942902E+05, -3.609617468597601E+05, -3.789854998011228E+04,  3.039924943076788E-01,  4.966141725462627E-01, -7.510425427882023E-03,
2461138.228159722, A.D. 2026-Apr-07 17:28:33.0000, -1.219310729074213E+05, -3.605139983081277E+05, -3.790518219368643E+04,  3.056008862141679E-01,  4.983856674633039E-01, -7.227821783005128E-03,
2461138.238576389, A.D. 2026-Apr-07 17:43:33.0000, -1.216553160299108E+05, -3.600646472018163E+05, -3.791156004321654E+04,  3.071888405864047E-01,  5.001753512925996E-01, -6.945164289008599E-03,
2461138.248993055, A.D. 2026-Apr-07 17:58:33.0000, -1.213781388711388E+05, -3.596136773139082E+05, -3.791768345958022E+04,  3.087572042915068E-01,  5.019829086022407E-01, -6.662407431227063E-03,
2461138.259409722, A.D. 2026-Apr-07 18:13:33.0000, -1.210995586977243E+05, -3.591610726944908E+05, -3.792355233386098E+04,  3.103067816564475E-01,  5.038080393978530E-01, -6.379508193505024E-03,
2461138.269826389, A.D. 2026-Apr-07 18:28:33.0000, -1.208195920708903E+05, -3.587068176575241E+05, -3.792916651919133E+04,  3.118383360660701E-01,  5.056504567498855E-01, -6.096425233893338E-03,
2461138.280243055, A.D. 2026-Apr-07 18:43:33.0000, -1.205382548812655E+05, -3.582508967678965E+05, -3.793452583222909E+04,  3.133525946198550E-01,  5.075098896592140E-01, -5.813118818379842E-03,
2461138.290659722, A.D. 2026-Apr-07 18:58:33.0000, -1.202555619709547E+05, -3.577932962967809E+05, -3.793962951414178E+04,  3.148150350733638E-01,  5.095119021885517E-01, -5.575895830106009E-03,
2461138.301076389, A.D. 2026-Apr-07 19:13:33.0000, -1.199713837524915E+05, -3.573344508009970E+05, -3.794434010625914E+04,  3.163690864981871E-01,  5.112423668555934E-01, -5.273747765141473E-03,
2461138.311493055, A.D. 2026-Apr-07 19:28:33.0000, -1.196859905613297E+05, -3.568734748846106E+05, -3.794895860197052E+04,  3.178354857660826E-01,  5.131513134621644E-01, -4.989540817303822E-03,
2461138.321909722, A.D. 2026-Apr-07 19:43:33.0000, -1.193992842896908E+05, -3.564107736386096E+05, -3.795332116225344E+04,  3.192871569588209E-01,  5.150763351607776E-01, -4.704973265621498E-03,
2461138.332326389, A.D. 2026-Apr-07 19:58:33.0000, -1.191112779240646E+05, -3.559463327288786E+05, -3.795742743312905E+04,  3.207246761863647E-01,  5.170171983179770E-01, -4.420003346803314E-03,
2461138.342743055, A.D. 2026-Apr-07 20:13:33.0000, -1.188219839546184E+05, -3.554801379894688E+05, -3.796127703789836E+04,  3.221485875246985E-01,  5.189737020596026E-01, -4.134598859006189E-03,
2461138.353159722, A.D. 2026-Apr-07 20:28:33.0000, -1.185314143927548E+05, -3.550121754302810E+05, -3.796486957132995E+04,  3.235594106471988E-01,  5.209456557623100E-01, -3.848728583313560E-03,
2461138.363576389, A.D. 2026-Apr-07 20:43:33.0000, -1.182395807927251E+05, -3.545424312284733E+05, -3.796820460051342E+04,  3.249576421392227E-01,  5.229328785224360E-01, -3.562362220028314E-03,
2461138.373993055, A.D. 2026-Apr-07 20:58:33.0000, -1.179464942717429E+05, -3.540708917197771E+05, -3.797128166565993E+04,  3.263437568176085E-01,  5.249351987932952E-01, -3.275470330213942E-03,
2461138.384409722, A.D. 2026-Apr-07 21:13:33.0000, -1.176521655290254E+05, -3.535975433902504E+05, -3.797410028085162E+04,  3.277182089421826E-01,  5.269524540015155E-01, -2.988024278959889E-03,
2461138.394826389, A.D. 2026-Apr-07 21:28:33.0000, -1.173566134440720E+05, -3.531223747789156E+05, -3.797666327120244E+04,  3.287634395750865E-01,  5.289135721924932E-01, -2.823875383648200E-03,
2461138.405243055, A.D. 2026-Apr-07 21:43:33.0000, -1.170598885835737E+05, -3.526453856709741E+05, -3.797899417957701E+04,  3.304355378261636E-01,  5.310266175520583E-01, -2.420954250565294E-03,
2461138.415659722, A.D. 2026-Apr-07 21:58:33.0000, -1.167618919328111E+05, -3.521665352713842E+05, -3.798104291398884E+04,  3.317775386663469E-01,  5.330877867169123E-01, -2.131680733591268E-03,
2461138.426076389, A.D. 2026-Apr-07 22:13:33.0000, -1.164626920226672E+05, -3.516858233447309E+05, -3.798283100636335E+04,  3.331095100113483E-01,  5.351633233037409E-01, -1.841745455439109E-03,
2461138.436493055, A.D. 2026-Apr-07 22:28:33.0000, -1.161622977133746E+05, -3.512032370160918E+05, -3.798435784967737E+04,  3.344318189186064E-01,  5.372531046117186E-01, -1.551123090533957E-03,
2461138.446909722, A.D. 2026-Apr-07 22:43:33.0000, -1.158607175415167E+05, -3.507187635177656E+05, -3.798562281435853E+04,  3.357448176831841E-01,  5.393570150291495E-01, -1.259788850174304E-03,
2461138.457326389, A.D. 2026-Apr-07 22:58:33.0000, -1.155579597329282E+05, -3.502323901829458E+05, -3.798662524875403E+04,  3.370488446218051E-01,  5.414749458091235E-01, -9.677184468768196E-04,
2461138.467743055, A.D. 2026-Apr-07 23:13:33.0000, -1.152540322151244E+05, -3.497441044399391E+05, -3.798736447956375E+04,  3.383442246794037E-01,  5.436067946400613E-01, -6.748880606462782E-04,
2461138.478159722, A.D. 2026-Apr-07 23:28:33.0000, -1.149489426287123E+05, -3.492538938059702E+05, -3.798783981224918E+04,  3.396312703361153E-01,  5.457524657869700E-01, -3.812743077918623E-04,
2461138.488576389, A.D. 2026-Apr-07 23:43:33.0000, -1.146426983386013E+05, -3.487617458818161E+05, -3.798805053141041E+04,  3.409102820070893E-01,  5.479118694861752E-01, -8.685420944423705E-05,
2461138.498993055, A.D. 2026-Apr-07 23:58:33.0000, -1.143353064594831E+05, -3.482676483413322E+05, -3.798799591336626E+04,  3.421820423921486E-01,  5.500847576858253E-01,  2.087968146373964E-04,
2461138.509409722, A.D. 2026-Apr-08 00:13:33.0000, -1.140269736890243E+05, -3.477715222799826E+05, -3.798783801446695E+04,  3.430774967791384E-01,  5.523946271521964E-01,  2.046561850581607E-04,
2461138.519826389, A.D. 2026-Apr-08 00:28:33.0000, -1.137176416674688E+05, -3.472733768464043E+05, -3.798752327806967E+04,  3.443300927018486E-01,  5.545960654153196E-01,  4.983796378382199E-04,
2461138.530243055, A.D. 2026-Apr-08 00:43:33.0000, -1.134071817262522E+05, -3.467732452924522E+05, -3.798694076069129E+04,  3.455797519587628E-01,  5.568096212476608E-01,  7.962548943636349E-04,
2461138.540659722, A.D. 2026-Apr-08 00:58:33.0000, -1.130956001214832E+05, -3.462711155170940E+05, -3.798608974343403E+04,  3.468227191259419E-01,  5.590365474733782E-01,  1.095049561980727E-03,
2461138.551076389, A.D. 2026-Apr-08 01:13:33.0000, -1.127829027673113E+05, -3.457669755130897E+05, -3.798496938934250E+04,  3.480592343918354E-01,  5.612767868965091E-01,  1.394784679069505E-03,
2461138.561493055, A.D. 2026-Apr-08 01:28:33.0000, -1.124690953655461E+05, -3.452608133224642E+05, -3.798357884263281E+04,  3.492895294953344E-01,  5.635302871980572E-01,  1.695481051573910E-03,
2461138.571909722, A.D. 2026-Apr-08 01:43:33.0000, -1.121541834130879E+05, -3.447526170321945E+05, -3.798191722889224E+04,  3.505138281126545E-01,  5.657970007763484E-01,  1.997159274900212E-03,
2461138.582326389, A.D. 2026-Apr-08 01:58:33.0000, -1.118381722089707E+05, -3.442423747699576E+05, -3.797998365526096E+04,  3.517323462452447E-01,  5.680768846253854E-01,  2.299839748922866E-03,
2461138.592743055, A.D. 2026-Apr-08 02:13:33.0000, -1.115210668612819E+05, -3.437300747003347E+05, -3.797777721059931E+04,  3.529452925504636E-01,  5.703699001668537E-01,  2.603542699704281E-03,
2461138.603159722, A.D. 2026-Apr-08 02:28:33.0000, -1.112028722933597E+05, -3.432157050204641E+05, -3.797529696563671E+04,  3.541528686992439E-01,  5.726760131578262E-01,  2.908288194496400E-03,
2461138.613576389, A.D. 2026-Apr-08 02:43:33.0000, -1.108835932501084E+05, -3.426992539564678E+05, -3.797254197310795E+04,  3.553552696847019E-01,  5.749951935619040E-01,  3.214096156449658E-03,
2461138.623993055, A.D. 2026-Apr-08 02:58:33.0000, -1.105632343038300E+05, -3.421807097596524E+05, -3.796951126787427E+04,  3.565526841240464E-01,  5.773274154335014E-01,  3.520986383946573E-03,
2461138.634409722, A.D. 2026-Apr-08 03:13:33.0000, -1.102417998598321E+05, -3.416600607028722E+05, -3.796620386703068E+04,  3.577452945681382E-01,  5.796726568553616E-01,  3.828978562123220E-03,
2461138.644826389, A.D. 2026-Apr-08 03:28:33.0000, -1.099192941617472E+05, -3.411372950769227E+05, -3.796261876999987E+04,  3.589332776504341E-01,  5.820308996354386E-01,  4.138092278207106E-03,
2461138.655243055, A.D. 2026-Apr-08 03:43:33.0000, -1.095957212968188E+05, -3.406124011873532E+05, -3.795875495861584E+04,  3.601168045846047E-01,  5.844021296077584E-01,  4.448347036728445E-03,
2461138.665659722, A.D. 2026-Apr-08 03:58:33.0000, -1.092710852005487E+05, -3.400853673506929E+05, -3.795461139719070E+04,  3.612960411706687E-01,  5.867863361538475E-01,  4.759762270032830E-03,
2461138.676076389, A.D. 2026-Apr-08 04:13:33.0000, -1.089453896615475E+05, -3.395561818914308E+05, -3.795018703257406E+04,  3.624711481413737E-01,  5.891835123033551E-01,  5.072357353731904E-03,
2461138.686493055, A.D. 2026-Apr-08 04:28:33.0000, -1.086186383259733E+05, -3.390248331387317E+05, -3.794548079419971E+04,  3.636422813598553E-01,  5.915936546197915E-01,  5.386151616951884E-03,
2461138.696909722, A.D. 2026-Apr-08 04:43:33.0000, -1.082882324081213E+05, -3.384916233406731E+05, -3.794342335791615E+04,  3.648692879579653E-01,  5.940245469255867E-01,  5.616182823947657E-03,
2461138.707326389, A.D. 2026-Apr-08 04:58:33.0000, -1.079593261469103E+05, -3.379559059896179E+05, -3.793822655764529E+04,  3.660329136841128E-01,  5.964606170111990E-01,  5.932470244778804E-03,
2461138.717743055, A.D. 2026-Apr-08 05:13:33.0000, -1.076293742235820E+05, -3.374179903370314E+05, -3.793274453413517E+04,  3.671930052683852E-01,  5.989096633517011E-01,  6.250015460373598E-03,
2461138.728159722, A.D. 2026-Apr-08 05:28:33.0000, -1.072983797560514E+05, -3.368778646996365E+05, -3.792697614669849E+04,  3.683497013074764E-01,  6.013716962922344E-01,  6.568837737419647E-03,
2461138.738576389, A.D. 2026-Apr-08 05:43:33.0000, -1.069663457395205E+05, -3.363355173838079E+05, -3.792092023730680E+04,  3.695031362388758E-01,  6.038467289814402E-01,  6.888956351184694E-03,
2461138.748993055, A.D. 2026-Apr-08 05:58:33.0000, -1.066332750498747E+05, -3.357909366826178E+05, -3.791457563057524E+04,  3.706534407572782E-01,  6.063347777512474E-01,  7.210390598565958E-03,
2461138.759409722, A.D. 2026-Apr-08 06:13:33.0000, -1.062991704470542E+05, -3.352441108731429E+05, -3.790794113374084E+04,  3.718007419002929E-01,  6.088358618882852E-01,  7.533159803516265E-03,
2461138.769826389, A.D. 2026-Apr-08 06:28:33.0000, -1.059640345782332E+05, -3.346950282137322E+05, -3.790101553663000E+04,  3.729451633952807E-01,  6.113500039643874E-01,  7.857283334831017E-03,
2461138.780243055, A.D. 2026-Apr-08 06:43:33.0000, -1.056278699807308E+05, -3.341436769410688E+05, -3.789379761161584E+04,  3.740868254537030E-01,  6.138772292065888E-01,  8.182780607756734E-03,
2461138.790659722, A.D. 2026-Apr-08 06:58:33.0000, -1.052906790850699E+05, -3.335900452677282E+05, -3.788628611357149E+04,  3.752258452322780E-01,  6.164175659867243E-01,  8.509671097964799E-03,
2461138.801076389, A.D. 2026-Apr-08 07:13:33.0000, -1.049524642177459E+05, -3.330341213794957E+05, -3.787847977981198E+04,  3.763623368026460E-01,  6.189710455188833E-01,  8.837974349307304E-03,
2461138.811493055, A.D. 2026-Apr-08 07:28:33.0000, -1.046132276039172E+05, -3.324758934327757E+05, -3.787037733002918E+04,  3.774964113059293E-01,  6.215377018735886E-01,  9.167709982355166E-03,
2461138.821909722, A.D. 2026-Apr-08 07:43:33.0000, -1.042729713699448E+05, -3.319153495519629E+05, -3.786197746621743E+04,  3.786281770731345E-01,  6.241175719463612E-01,  9.498897703203335E-03,
2461138.832326389, A.D. 2026-Apr-08 07:58:33.0000, -1.039316975460530E+05, -3.313524778272168E+05, -3.785327887259697E+04,  3.797577397226889E-01,  6.267106954001199E-01,  9.831557312375783E-03,
2461138.842743055, A.D. 2026-Apr-08 08:13:33.0000, -1.035894080684430E+05, -3.307872663115222E+05, -3.784428021551883E+04,  3.808852022949864E-01,  6.293171146831642E-01,  1.016570871309122E-02,
2461138.853159722, A.D. 2026-Apr-08 08:28:33.0000, -1.032461047817599E+05, -3.302197030185179E+05, -3.783498014337303E+04,  3.820106653279707E-01,  6.319368749524130E-01,  1.050137191924697E-02,
2461138.863576389, A.D. 2026-Apr-08 08:43:33.0000, -1.029017894412474E+05, -3.296497759199798E+05, -3.782537728648387E+04,  3.831342269684164E-01,  6.345700240702608E-01,  1.083856706408834E-02,
2461138.873993055, A.D. 2026-Apr-08 08:58:33.0000, -1.025564637148358E+05, -3.290774729433621E+05, -3.781547025699868E+04,  3.842559833783132E-01,  6.372166131030373E-01,  1.117731441732128E-02,
2461138.884409722, A.D. 2026-Apr-08 09:13:33.0000, -1.022101291852404E+05, -3.285027819695103E+05, -3.780525764877113E+04,  3.853760272473258E-01,  6.398766936770047E-01,  1.151763434679223E-02,
2461138.894826389, A.D. 2026-Apr-08 09:28:33.0000, -1.018627873518670E+05, -3.279256908302044E+05, -3.779473803723544E+04,  3.864944510330526E-01,  6.425503231981201E-01,  1.185954741859607E-02,
2461138.905243055, A.D. 2026-Apr-08 09:43:33.0000, -1.015144396326399E+05, -3.273461873057163E+05, -3.778390997927185E+04,  3.876113438899930E-01,  6.452375595970860E-01,  1.220307431439355E-02,
2461138.915659722, A.D. 2026-Apr-08 09:58:33.0000, -1.011650873658726E+05, -3.267642591225737E+05, -3.777277201306928E+04,  3.887267933249219E-01,  6.479384639349000E-01,  1.254823588260714E-02,
2461138.926076389, A.D. 2026-Apr-08 10:13:33.0000, -1.008147318119766E+05, -3.261798939511805E+05, -3.776132265797866E+04,  3.898408849861630E-01,  6.506530999113228E-01,  1.289505313896638E-02,
2461138.936493055, A.D. 2026-Apr-08 10:28:33.0000, -1.004633741550859E+05, -3.255930794034229E+05, -3.774956041435721E+04,  3.909537025900847E-01,  6.533815336110740E-01,  1.324354727207089E-02,
2461138.946909722, A.D. 2026-Apr-08 10:43:33.0000, -1.001110155048341E+05, -3.250038030306433E+05, -3.773748376341438E+04,  3.920653282837913E-01,  6.561238339832616E-01,  1.359373965567173E-02,
2461138.957326389, A.D. 2026-Apr-08 10:58:33.0000, -9.975765689762618E+04, -3.244120523208830E+05, -3.772509116703521E+04,  3.931758424197188E-01,  6.588800723429665E-01,  1.394565185153265E-02,
2461138.967743055, A.D. 2026-Apr-08 11:13:33.0000, -9.940329929830055E+04, -3.238178146968780E+05, -3.771238106761189E+04,  3.942853237645692E-01,  6.616503226149302E-01,  1.429930561951179E-02,
2461138.978159722, A.D. 2026-Apr-08 11:28:33.0000, -9.904794360150780E+04, -3.232210775136853E+05, -3.769935188786103E+04,  3.953938495338222E-01,  6.644346612743345E-01,  1.465472292467102E-02,
2461138.988576389, A.D. 2026-Apr-08 11:43:33.0000, -9.869159063303510E+04, -3.226218280563073E+05, -3.768600203063349E+04,  3.965014954798490E-01,  6.672331673994465E-01,  1.501192594585876E-02,
2461138.998993055, A.D. 2026-Apr-08 11:58:33.0000, -9.833424115130717E+04, -3.220200535377052E+05, -3.767232987872607E+04,  3.976083357988923E-01,  6.700459224167348E-01,  1.537093707989626E-02,
